,Date,BT_Close,BT_Volume,GSPC_Close,EMA,MA,year,month,Forecast_ARIMAX
1545,2021-04-05,59057.87890625,60706272115.0,4077.909912109375,58395.08803677219,58819.56696428572,2021,4,57841.28685154648
1546,2021-04-06,58192.359375,66058027988.0,4073.93994140625,58344.405871329145,58715.94810267857,2021,4,57920.575849003566
1547,2021-04-07,56048.9375,75645303584.0,4079.949951171875,57770.53877849686,58305.963169642855,2021,4,57058.59862659684
1548,2021-04-08,58323.953125,53053855641.0,4097.169921875,57908.89236512265,58195.69810267857,2021,4,57597.2392746948
1549,2021-04-09,58245.00390625,46655208546.0,4128.7998046875,57992.92025040449,58032.939732142855,2021,4,58148.94196575643
1550,2021-04-10,59793.234375,58238470525.0,4128.7998046875,58442.99878155337,58345.703125,2021,4,58926.72333176345
1551,2021-04-11,60204.96484375,46280252580.0,4128.7998046875,58883.49029710253,58552.33314732143,2021,4,59785.304321918506
1552,2021-04-12,59893.453125,51828688519.0,4127.990234375,59135.9810040769,58671.700892857145,2021,4,60330.221595860974
1553,2021-04-13,63503.45703125,69983454362.0,4141.58984375,60227.85001087018,59430.42912946428,2021,4,62173.15079624746
1554,2021-04-14,63109.6953125,77451779687.0,4124.66015625,60948.311336277635,60439.10881696428,2021,4,62348.304963463685
1555,2021-04-15,63314.01171875,60954381579.0,4170.419921875,61539.736431895726,61151.974330357145,2021,4,62623.198583095655
1556,2021-04-16,61572.7890625,84293007468.0,4185.47021484375,61547.999589546795,61627.37220982143,2021,4,61794.9840801418
1557,2021-04-17,60683.8203125,66138759198.0,4185.47021484375,61331.9547702851,61754.59877232143,2021,4,60808.577868312044
1558,2021-04-18,56216.18359375,97468872758.0,4185.47021484375,60053.01197615133,61184.77287946428,2021,4,58240.266434327976
1559,2021-04-19,55724.265625,65344865159.0,4163.259765625,58970.8253883635,60589.17466517857,2021,4,56037.125486942416
1560,2021-04-20,56473.03125,67849323955.0,4134.93994140625,58346.37685377262,59584.828125,2021,4,56186.90547181973
1561,2021-04-21,53906.08984375,54926612466.0,4173.419921875,57236.30510126697,58270.02734375,2021,4,55429.46412900137
1562,2021-04-22,51762.2734375,74798630778.0,4134.97998046875,55867.79718532523,56619.779017857145,2021,4,54713.431361276074
1563,2021-04-23,51093.65234375,86668667320.0,4180.169921875,54674.26097493143,55122.759486607145,2021,4,54180.06044343856
1564,2021-04-24,50050.8671875,49014494781.0,4180.169921875,53518.412528073575,53603.76618303572,2021,4,53586.78553640917
1565,2021-04-25,49004.25390625,46117114240.0,4180.169921875,52389.872872617685,52573.490513392855,2021,4,52246.3560433565
1566,2021-04-26,54021.75390625,58284039825.0,4187.6201171875,52797.843131025766,52330.27455357143,2021,4,54017.5103656124
1567,2021-04-27,55033.1171875,49448222757.0,4186.72021484375,53356.661645144326,52124.572544642855,2021,4,56075.158364654446
1568,2021-04-28,54824.703125,48000572955.0,4183.18017578125,53723.67201510825,52255.803013392855,2021,4,56910.350293478245
1569,2021-04-29,53555.109375,46088929780.0,4211.47021484375,53681.53135508119,52511.92243303572,2021,4,56259.77835307426
1570,2021-04-30,57750.17578125,52395931985.0,4181.169921875,54698.692461623396,53462.85435267857,2021,4,57439.65975367185
1571,2021-05-01,57828.05078125,42836427360.0,4181.169921875,55481.03204153005,54573.880580357145,2021,5,57520.2155379702
1572,2021-05-02,56631.078125,38177405335.0,4181.169921875,55768.54356239754,55663.42689732143,2021,5,56175.238945614794
1573,2021-05-03,57200.29296875,51713139031.0,4192.66015625,56126.48091398566,56117.50390625,2021,5,56399.88397090344
1574,2021-05-04,53333.5390625,68564706967.0,4164.66015625,55428.24545111425,55874.70703125,2021,5,54859.64519935321
1575,2021-05-05,57424.0078125,69241316747.0,4167.58984375,55927.18604146069,56246.03627232143,2021,5,55618.773509869236
1576,2021-05-06,56293.74609375,70572769280.0,4167.58984375,56018.82605453302,56637.27008928572,2021,5,55114.11845016152
1577,2021-05-07,55744.23904903578,71871979598.31258,4181.451308623518,55950.179303158715,56350.707698969396,2021,5,55489.015408101375
1578,2021-05-08,55914.912096009764,68635647412.455345,4181.978765648939,55941.36250137148,56077.4021725065,2021,5,55997.63963378887
1579,2021-05-09,56085.5851429838,69028358386.35803,4182.448394333924,55977.418161774556,55999.47460364705,2021,5,56264.61599340565
1580,2021-05-10,56256.258189957785,71533059528.55035,4184.531055995416,56047.12816882037,55864.61249239102,2021,5,56756.69209701393
1581,2021-05-11,56426.93123693183,71765611257.6927,4188.038017800376,56142.078935848236,56306.52566016699,2021,5,56155.241961479245
1582,2021-05-12,56597.604283905814,72453310275.71266,4191.618064173831,56255.960272862634,56188.46801322496,2021,5,56738.546799047646
1583,2021-05-13,56768.27733087986,73034019840.61757,4192.251377964494,56384.03953736694,56256.25818995781,2021,5,56990.55793353343
1584,2021-05-14,56938.95037785384,73918660371.37616,4195.531005896117,56522.76724748867,56426.931236931814,2021,5,57069.11546422614
1585,2021-05-15,57109.62342482788,70431152501.34892,4197.096493446329,56669.481291823475,56597.60428390583,2021,5,57152.48901308846
1586,2021-05-16,57280.29647180186,70548374547.34918,4198.852767254258,56822.18508681808,56768.277330879835,2021,5,57269.77742496913
1587,2021-05-17,57450.969518775906,72757153052.11852,4202.454492111276,56979.38119480754,56938.950377853864,2021,5,57409.785614225024
1588,2021-05-18,57621.64256574989,72677660163.30379,4207.6922259268795,57139.94653754313,57109.62342482787,2021,5,57549.842126122065
1589,2021-05-19,57792.315612723934,73041863514.14722,4213.1895653903375,57303.038806338336,57280.296471801885,2021,5,57699.46026881051
1590,2021-05-20,57962.98865969792,73292575142.23111,4215.897180703982,57468.02626967823,57450.96951877589,2021,5,57854.3204106842
1591,2021-05-21,58133.66170667196,73845853735.34511,4221.374559970504,57634.43512892666,57621.64256574992,2021,5,58014.76035354908
1592,2021-05-22,58304.33475364595,70030853863.59875,4225.2240505838045,57801.910035106484,57792.31561272393,2021,5,58159.19011926935
1593,2021-05-23,58475.007800619984,69829685871.03246,4229.310273846341,57970.184476484865,57962.98865969794,2021,5,58321.942636805834
1594,2021-05-24,58645.68084759403,71734306925.84904,4235.245133786951,58139.05856926215,58133.66170667197,2021,5,58495.75385114712
1595,2021-05-25,58816.35389456801,71369818936.27771,4242.774733308802,58308.38240058862,58304.334753645984,2021,5,58660.9054965244
1596,2021-05-26,58987.026941542055,71472821007.36464,4250.477376098856,58478.043535826975,58475.00780062,2021,5,58829.130033222464
1597,2021-05-27,59157.69998851604,71490365009.97687,4255.258534648365,58647.95764899925,58645.68084759401,2021,5,58997.77570568079
1598,2021-05-28,59328.37303549008,71842270568.45425,4262.633583618835,58818.06149562196,58816.353894568034,2021,5,59168.43390672996
1599,2021-05-29,59499.04608246407,67860895080.17085,4268.162861768978,58988.30764233249,58987.02694154205,2021,5,59320.45664349088
1600,2021-05-30,59669.719129438105,67530924285.333885,4273.672112381101,59158.660514108895,59157.69998851606,2021,5,59488.884187015006
1601,2021-05-31,59840.39217641209,69346205576.49313,4280.738495448988,59329.0934296847,59328.37303549007,2021,5,59666.982874988695
1602,2021-06-01,60011.06522338613,68933001246.28514,4289.078456404459,59499.586378110056,59499.04608246409,2021,6,59835.43114683496
1603,2021-06-02,60181.73827036012,69028310599.49443,4297.24660165086,59670.12435117258,59669.7191294381,2021,6,60006.25693890099
1604,2021-06-03,60352.41131733416,69078810473.72763,4302.131434125448,59840.69609271298,59840.39217641211,2021,6,60177.02711893154
1605,2021-06-04,60523.084364308146,69503171137.16429,4309.2387228734215,60011.29316061176,60011.06522338612,2021,6,60349.49318556651
1606,2021-06-05,60693.75741128219,65631843501.89724,4314.1270472784245,60181.90922327937,60181.73827036015,2021,6,60503.1225583495
